Nombre,Linea,ano,Ingreso,
PRODUCTORA PERUANA DE INFORMACION ,TELEFONIA DE LARGA DISTANCIA,2016,48806,
RED INTERCABLE PERU ,OTROS INGRESOS OPERATIVOS,2016,3770,
RED INTERCABLE PERU ,TELEVISION DE PAGA,2016,1935273,
REDES MULTIMEDIA PERU SAC,TELEVISION DE PAGA,2016,426815,
RICARDO MARIO QUISPE CHOCCE,TELEVISION DE PAGA,2016,71070,
SILVIA ELIZABETH GANOZA SAM,TELEVISION DE PAGA,2016,79131,
SUPERCABLE TELEVISION ,TELEVISION DE PAGA,2016,11106314,
TE.SA.M. PERU  ,OTROS INGRESOS OPERATIVOS,2016,1631246,
TE.SA.M. PERU  ,SERVICIOS MOVILES,2016,12377816,
TELE STAR AMAZONAS S.R.L,TELEVISION DE PAGA,2016,81312,
TELECABLE IMPACTO TV ,TELEVISION DE PAGA,2016,98949,
TELECABLE PAITA ,OTROS INGRESOS OPERATIVOS,2016,4314,
TELECABLE PAITA ,TELEVISION DE PAGA,2016,423005,
TELECABLE SAN HILARION E.I.R.L,TELEVISION DE PAGA,2016,71976,
TELECOMUNICACIONES MARINO E.I.R.L,TELEVISION DE PAGA,2016,488369,
TELEFONICA DEL PERU,OTROS INGRESOS OPERATIVOS,2016,48217937,
TELEFONICA DEL PERU,TELEFONIA DE LARGA DISTANCIA,2016,65282000,
TELEFONICA DEL PERU,TELEFONIA DE USO PUBLICO,2016,174260000,
TELEFONICA DEL PERU,INTERCONEXION,2016,510811000,
TELEFONICA DEL PERU,TELEFONIA FIJA DE ABONADOS,2016,580671000,
TELEFONICA DEL PERU,VENTA Y ALQUILER DE EQUIPOS,2016,581321000,
TELEFONICA DEL PERU,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2016,733651000,
TELEFONICA DEL PERU,TELEVISION DE PAGA,2016,1081254000,
TELEFONICA DEL PERU,INTERNET FIJO,2016,1389487000,
TELEFONICA DEL PERU,SERVICIOS MOVILES,2016,4207799063,
TELEMAX.PR E.I.R.L,TELEVISION DE PAGA,2016,142677,
TODO TV VILLA RICA S.R.L,TELEVISION DE PAGA,2016,446404,
TV BELLAVISTA ,TELEVISION DE PAGA,2016,49486,
TV CABLE CATACAOS ,OTROS INGRESOS OPERATIVOS,2016,19168,
TV CABLE CATACAOS ,TELEVISION DE PAGA,2016,185152,
TV SAT KABEL ,TELEVISION DE PAGA,2016,67958,
TVS LORETO ,TELEVISION DE PAGA,2016,529252,
TVS WIRELESS ,VENTA Y ALQUILER DE EQUIPOS,2016,114695,
TVS WIRELESS ,INTERNET FIJO,2016,400193,
TVS WIRELESS ,SERVICIOS MOVILES,2016,498298,
VELATEL PERU ,TELEFONIA FIJA DE ABONADOS,2016,4783,
VELATEL PERU ,SERVICIOS MOVILES,2016,8730,
VELATEL PERU ,INTERNET FIJO,2016,14852,
VELATEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2016,17048,
VELATEL PERU ,TELEFONIA DE USO PUBLICO,2016,26567,
VERIZON PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2016,2790768,
VIA SATELITAL ,INTERNET FIJO,2016,243193,
VIETTEL PERU ,TELEFONIA FIJA DE ABONADOS,2016,26080,
VIETTEL PERU ,TELEFONIA DE LARGA DISTANCIA,2016,401237,
VIETTEL PERU ,INTERNET FIJO,2016,3737946,
VIETTEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2016,15182463,
VIETTEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2016,81912100,
VIETTEL PERU ,INTERCONEXION,2016,135198497,
VIETTEL PERU ,SERVICIOS MOVILES,2016,262032521,
VIP CHANNEL ,OTROS INGRESOS OPERATIVOS,2016,4551,
VIP CHANNEL ,TELEVISION DE PAGA,2016,2136712,
VIVIANA MARINA RODRIGUEZ VIENA,TELEVISION DE PAGA,2016,326931,
WIDMAR PINEDO NOLORBE,TELEVISION DE PAGA,2016,41953,
WI-NET PERU ,INTERNET FIJO,2016,354945,
WI-NET PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2016,895075,
WINNER SYSTEMS ,TELEFONIA DE USO PUBLICO,2016,219466,
WINNER SYSTEMS ,INTERNET FIJO,2016,508758,
WINNER SYSTEMS ,TELEFONIA FIJA DE ABONADOS,2016,1355601,
WISP UNITEL ,INTERNET FIJO,2016,46633,
YACHAY TELECOMUNICACIONES ,INTERNET FIJO,2016,3160,
YACHAY TELECOMUNICACIONES ,TELEFONIA FIJA DE ABONADOS,2016,42812,
YACHAY TELECOMUNICACIONES ,VENTA Y ALQUILER DE EQUIPOS,2016,524701,
YACHAY TELECOMUNICACIONES ,OTROS INGRESOS OPERATIVOS,2016,2941373,
YACHAY TELECOMUNICACIONES ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2016,11030575,
A & P SERVITEL ,TELEVISION DE PAGA,2017,60846,
AGUSTINA SERVICIOS GENERALES ,INTERNET FIJO,2017,88003,
AMAZONIA TV ,TELEVISION DE PAGA,2017,1328895,
AMERICA MOVIL PERU,TELEFONIA DE USO PUBLICO,2017,3785459,
AMERICA MOVIL PERU,TELEFONIA DE LARGA DISTANCIA,2017,6303504,
AMERICA MOVIL PERU,TELEFONIA FIJA DE ABONADOS,2017,132511671,
AMERICA MOVIL PERU,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,161439382,
AMERICA MOVIL PERU,TELEVISION DE PAGA,2017,184147076,
AMERICA MOVIL PERU,INTERNET FIJO,2017,350716688,
AMERICA MOVIL PERU,OTROS INGRESOS OPERATIVOS,2017,426160604,
AMERICA MOVIL PERU,INTERCONEXION,2017,512153123,
AMERICA MOVIL PERU,VENTA Y ALQUILER DE EQUIPOS,2017,748594095,
AMERICA MOVIL PERU,SERVICIOS MOVILES,2017,3202812199,
AMERICATEL PERU ,TELEFONIA DE USO PUBLICO,2017,757,
AMERICATEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2017,176267,
AMERICATEL PERU ,INTERCONEXION,2017,5259165,
AMERICATEL PERU ,TELEFONIA FIJA DE ABONADOS,2017,14074118,
AMERICATEL PERU ,OTROS INGRESOS OPERATIVOS,2017,17018971,
AMERICATEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,18929249,
AMERICATEL PERU ,TELEFONIA DE LARGA DISTANCIA,2017,25693332,
AMERICATEL PERU ,INTERNET FIJO,2017,50426460,
AMITEL PERU TELECOMUNICACIONES ,TELEFONIA FIJA DE ABONADOS,2017,64,
AMITEL PERU TELECOMUNICACIONES ,TELEVISION DE PAGA,2017,106,
AMITEL PERU TELECOMUNICACIONES ,TELEFONIA DE USO PUBLICO,2017,578,
AMITEL PERU TELECOMUNICACIONES ,TELEFONIA DE LARGA DISTANCIA,2017,2256,
AMITEL PERU TELECOMUNICACIONES ,INTERNET FIJO,2017,72190,
ANDESAT PERU ,OTROS INGRESOS OPERATIVOS,2017,408684,
ANDRES CULQUI CULQUI,TELEVISION DE PAGA,2017,74290,
ANGEL ENRIQUE BALBIN HUAMAN,TELEVISION DE PAGA,2017,1001697,
ANURA PERU ,INTERCONEXION,2017,63368,
ANURA PERU ,TELEFONIA DE USO PUBLICO,2017,107076,
ANURA PERU ,TELEFONIA FIJA DE ABONADOS,2017,909729,
ASOCIACION DE CABLE VISION SAN JACINTO,TELEVISION DE PAGA,2017,148386,
AT&T GLOBAL NETWORK SERVICES DEL PERU ,INTERNET FIJO,2017,153493,
AT&T GLOBAL NETWORK SERVICES DEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,21125053,
AXESAT PERU ,INTERNET FIJO,2017,10992153,
AZTECA COMUNICACIONES PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,13979721,
BEST CABLE PERU ,TELEVISION DE PAGA,2017,28545336,
BT LATAM PERU  ,INTERNET FIJO,2017,1263344,
BT LATAM PERU  ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,9776503,
BT LATAM PERU  ,OTROS INGRESOS OPERATIVOS,2017,11872763,
CABLE CONTA ,TELEVISION DE PAGA,2017,447579,
CABLE INCA ,TELEVISION DE PAGA,2017,120621,
CABLE JAEN ,TELEVISION DE PAGA,2017,2243213,
CABLE MAX ,OTROS INGRESOS OPERATIVOS,2017,76599,
CABLE MAX ,TELEVISION DE PAGA,2017,649263,
CABLE ORIENTE PERUANO ,TELEVISION DE PAGA,2017,1988440,
CABLE PACIFICO ,VENTA Y ALQUILER DE EQUIPOS,2017,23472,
CABLE PACIFICO ,TELEVISION DE PAGA,2017,751357,
CABLE PREMIUM TV ,TELEVISION DE PAGA,2017,53643,
CABLE RED PERU S.R.L,TELEVISION DE PAGA,2017,551690,
CABLE SAUCE TV ,TELEVISION DE PAGA,2017,57302,
CABLE SISTEMAS ,TELEVISION DE PAGA,2017,648375,
CABLE STAR ,TELEVISION DE PAGA,2017,67062,
CABLE SUR TELECOMUNICACIONES ,TELEVISION DE PAGA,2017,1008052,
CABLE VISION DEL NORTE ,OTROS INGRESOS OPERATIVOS,2017,238136,
CABLE VISION HUANUCO ,OTROS INGRESOS OPERATIVOS,2017,67638,
CABLE VISION HUANUCO ,INTERNET FIJO,2017,80789,
CABLE VISION HUANUCO ,TELEVISION DE PAGA,2017,3688727,
CABLE VISION IQUITOS ,OTROS INGRESOS OPERATIVOS,2017,794535,
CABLE VISION LORETO ,OTROS INGRESOS OPERATIVOS,2017,273896,
CABLE VISION LORETO ,TELEVISION DE PAGA,2017,10057670,
CABLE VISION TUMBES ,OTROS INGRESOS OPERATIVOS,2017,521683,
CABLE VISION ZARUMILLA ,OTROS INGRESOS OPERATIVOS,2017,336271,
CABLE YURIMAGUAS ,OTROS INGRESOS OPERATIVOS,2017,500,
CABLE YURIMAGUAS ,TELEVISION DE PAGA,2017,789699,
CABLEMAX ,TELEVISION DE PAGA,2017,442168,
CABLENORTV ,INTERNET FIJO,2017,238453,
CABLENORTV ,TELEVISION DE PAGA,2017,6813042,
CABLENORTV ,OTROS INGRESOS OPERATIVOS,2017,8230659,
CATV. FULL IMAGEN ,TELEVISION DE PAGA,2017,170154,
CECTEL  ,TELEVISION DE PAGA,2017,107098,
CENTURYLINK PERU ,OTROS INGRESOS OPERATIVOS,2017,279327,
CENTURYLINK PERU ,TELEFONIA FIJA DE ABONADOS,2017,6399101,
CENTURYLINK PERU ,TELEFONIA DE LARGA DISTANCIA,2017,18212825,
CENTURYLINK PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,23736473,
CENTURYLINK PERU ,INTERNET FIJO,2017,102418090,
CESAR RIOS GOMEZ,TELEVISION DE PAGA,2017,49840,
CJG CABLE ,TELEVISION DE PAGA,2017,250000,
COLLECTE LOCALISATION SATELLITES PERU ,VENTA Y ALQUILER DE EQUIPOS,2017,197739,
COLLECTE LOCALISATION SATELLITES PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,1571804,
COMPANNIA DE COMERCIO GLOBAL ,TELEFONIA FIJA DE ABONADOS,2017,10126,
COMPANNIA DE COMERCIO GLOBAL ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,27487,
COMPANNIA DE COMERCIO GLOBAL ,VENTA Y ALQUILER DE EQUIPOS,2017,42990,
COMPANNIA DE COMERCIO GLOBAL ,OTROS INGRESOS OPERATIVOS,2017,195273,
COMPANNIA DE COMERCIO GLOBAL ,INTERNET FIJO,2017,1200444,
COMPANNIA TELEFONICA ANDINA SAC,OTROS INGRESOS OPERATIVOS,2017,8105,
COMPANNIA TELEFONICA ANDINA SAC,TELEFONIA FIJA DE ABONADOS,2017,40060,
COMUNICACIONES J&F CABLE TV ,INTERNET FIJO,2017,86799,
COMUNICACIONES J&F CABLE TV ,OTROS INGRESOS OPERATIVOS,2017,164153,
COMUNICACIONES J&F CABLE TV ,TELEVISION DE PAGA,2017,6947647,
COMUNICACIONES PORCON ,TELEVISION DE PAGA,2017,3226268,
CONEXION ACTIVA ,TELEVISION DE PAGA,2017,122016,
CONSULTORA SEGURIDAD Y DESARROLLO ,VENTA Y ALQUILER DE EQUIPOS,2017,9195,
CONSULTORA SEGURIDAD Y DESARROLLO ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,65363,
CONVERGIA PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,165418,
CONVERGIA PERU ,TELEFONIA DE LARGA DISTANCIA,2017,905360,
CONVERGIA PERU ,TELEFONIA FIJA DE ABONADOS,2017,2279234,
CONVERGIA PERU ,INTERNET FIJO,2017,2287300,
CONVERGIA PERU ,INTERCONEXION,2017,5250810,
DANTE DANIEL DE LA CRUZ CASTRO,TELEVISION DE PAGA,2017,86718,
DEMETRIO RIGOBERTO PICON ACOSTA,INTERNET FIJO,2017,128430,
DEMETRIO RIGOBERTO PICON ACOSTA,TELEVISION DE PAGA,2017,486401,
DIRECTV PERU ,OTROS INGRESOS OPERATIVOS,2017,6182656,
DIRECTV PERU ,VENTA Y ALQUILER DE EQUIPOS,2017,68301469,
DIRECTV PERU ,TELEVISION DE PAGA,2017,221087868,
DKR VISION S.R.L,TELEVISION DE PAGA,2017,2555754,
DOLPHIN TELECOM DEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2017,4668237,
DOLPHIN TELECOM DEL PERU ,SERVICIOS MOVILES,2017,7278487,
ELVIS CIRINEO LEON MONTERO,TELEVISION DE PAGA,2017,25725,
EMPRESA RADIODIFUSORA SAN JUAN ,TELEVISION DE PAGA,2017,3000,
ENTEL PERU ,TELEFONIA FIJA DE ABONADOS,2017,905092,
ENTEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,3574251,
ENTEL PERU ,INTERNET FIJO,2017,40476854,
ENTEL PERU ,OTROS INGRESOS OPERATIVOS,2017,46318194,
ENTEL PERU ,INTERCONEXION,2017,329861875,
ENTEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2017,424509806,
ENTEL PERU ,SERVICIOS MOVILES,2017,1432586927,
EQUANT PERU ,OTROS INGRESOS OPERATIVOS,2017,261257,
EQUANT PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,7281775,
FIBERLUX ,TELEFONIA FIJA DE ABONADOS,2017,757630,
FIBERLUX ,INTERNET FIJO,2017,23322597,
FIBERLUX ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,27543766,
FLOR DE MARIA GUERRA VELA,TELEVISION DE PAGA,2017,65051,
GERARDO IVAN CRUZ NNAZCO,TELEVISION DE PAGA,2017,7932,
GERMAN AIQUE VARGAS,TELEVISION DE PAGA,2017,94987,
GERMAN MARTIN PEREZ ECHEANDIA,TELEVISION DE PAGA,2017,57840,
GILAT NETWORKS PERU ,INTERCONEXION,2017,75252,
GILAT NETWORKS PERU ,TELEFONIA DE LARGA DISTANCIA,2017,600674,
GILAT NETWORKS PERU ,VENTA Y ALQUILER DE EQUIPOS,2017,610731,
GILAT NETWORKS PERU ,OTROS INGRESOS OPERATIVOS,2017,2860599,
GILAT NETWORKS PERU ,TELEFONIA FIJA DE ABONADOS,2017,2897037,
GILAT NETWORKS PERU ,TELEFONIA DE USO PUBLICO,2017,9342516,
GILAT NETWORKS PERU ,INTERNET FIJO,2017,21835026,
GTD PERU ,VENTA Y ALQUILER DE EQUIPOS,2017,503244,
GTD PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,1810873,
GTD PERU ,OTROS INGRESOS OPERATIVOS,2017,2369452,
GTD PERU ,INTERNET FIJO,2017,8426675,
HECTOR RUBIO MORI,TELEVISION DE PAGA,2017,95129,
HOMETV ,TELEVISION DE PAGA,2017,1381265,
HUANUCO TELECOM ,INTERNET FIJO,2017,17648,
HUANUCO TELECOM ,OTROS INGRESOS OPERATIVOS,2017,188801,
HUANUCO TELECOM ,TELEVISION DE PAGA,2017,1334419,
HUASCARAN TELECOM ,OTROS INGRESOS OPERATIVOS,2017,173039,
HUASCARAN TELECOM ,TELEVISION DE PAGA,2017,3860805,
INCACEL MOVIL ,OTROS INGRESOS OPERATIVOS,2017,1154,
INCACEL MOVIL ,INTERCONEXION,2017,677538,
INCACEL MOVIL ,SERVICIOS MOVILES,2017,1329348,
INFODUCTOS Y TELECOMUNICACIONES DEL PERU ,OTROS INGRESOS OPERATIVOS,2017,510,
INFODUCTOS Y TELECOMUNICACIONES DEL PERU ,TELEFONIA FIJA DE ABONADOS,2017,49005,
INTERCONEXION TV ,TELEVISION DE PAGA,2017,108827,
INTERNEXA PERU ,INTERNET FIJO,2017,2524022,
INTERNEXA PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,28754148,
INTERNEXA PERU ,OTROS INGRESOS OPERATIVOS,2017,38278630,
INTI SAT TELECOM ,TELEVISION DE PAGA,2017,159517,
INVERSIONES CARALMA ,TELEVISION DE PAGA,2017,504917,
INVERSIONES MOTUX SOCIEDAD ANONIMA CERRADA,TELEVISION DE PAGA,2017,355944,
INVERSIONES Y REPRESENTACIONES DOBLE C ,TELEVISION DE PAGA,2017,552819,
ISABEL TV ,TELEVISION DE PAGA,2017,7885,
JHON ANDERSON PENNALOZA QUINTANILLA,TELEVISION DE PAGA,2017,166971,
JUAN DANIEL CHAVARRIA COTRINA,TELEVISION DE PAGA,2017,91520,
KTV CABLE ,TELEVISION DE PAGA,2017,122103,
LAZUS PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,1528548,
MAGRO Y CARDENAS VISTA TV ,TELEVISION DE PAGA,2017,26792,
MARIO LUIS CUBAS YGLESIAS,TELEVISION DE PAGA,2017,66899,
MEDIA NETWORKS LATIN AMERICA ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,499823,
MEDIA NETWORKS LATIN AMERICA ,OTROS INGRESOS OPERATIVOS,2017,644160,
MICROSYSTEM NET COMUNICACIONES ,TELEVISION DE PAGA,2017,1660031,
MULTISERVICIOS DE TELECOMUNICACIONES SATELITAL ,INTERNET FIJO,2017,297465,
MULTISERVICIOS DE TELECOMUNICACIONES SATELITAL ,TELEVISION DE PAGA,2017,1645423,
NETLINE PERU ,OTROS INGRESOS OPERATIVOS,2017,565648,
NETLINE PERU ,VENTA Y ALQUILER DE EQUIPOS,2017,900874,
NETLINE PERU ,TELEFONIA FIJA DE ABONADOS,2017,1048944,
NETLINE PERU ,TELEFONIA DE LARGA DISTANCIA,2017,3494694,
NETLINE PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,3962285,
NETLINE PERU ,INTERNET FIJO,2017,10655520,
O3B TELEPORT SERVICES (PERU) ,OTROS INGRESOS OPERATIVOS,2017,12660844,
OLO DEL PERU,TELEFONIA FIJA DE ABONADOS,2017,1229,
OLO DEL PERU,TELEFONIA DE USO PUBLICO,2017,8786,
OLO DEL PERU,OTROS INGRESOS OPERATIVOS,2017,239312,
OLO DEL PERU,VENTA Y ALQUILER DE EQUIPOS,2017,2026492,
OLO DEL PERU,INTERNET FIJO,2017,9142403,
OLO DEL PERU,SERVICIOS MOVILES,2017,12096491,
OMNISAT CABLE TELEVISION ,VENTA Y ALQUILER DE EQUIPOS,2017,173654,
OMNISAT CABLE TELEVISION ,TELEVISION DE PAGA,2017,1494292,
OPTICAL NETWORKS,TELEFONIA FIJA DE ABONADOS,2017,7823172,
OPTICAL NETWORKS,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,17904522,
OPTICAL NETWORKS,OTROS INGRESOS OPERATIVOS,2017,20979659,
OPTICAL NETWORKS,INTERNET FIJO,2017,72179793,
OPTICOM ,TELEVISION DE PAGA,2017,206011,
ORION CABLE,TELEVISION DE PAGA,2017,345364,
P.T.A. TELECOMUNICACIONES ,TELEVISION DE PAGA,2017,36715,
PARABOLICA TV ,OTROS INGRESOS OPERATIVOS,2017,132744,
PARABOLICA TV ,TELEVISION DE PAGA,2017,3588713,
PLANET CABLE ,TELEVISION DE PAGA,2017,1166195,
PRISONTEC C,TELEFONIA DE USO PUBLICO,2017,9280166,
PRODUCTORA PERUANA DE INFORMACION ,TELEFONIA DE LARGA DISTANCIA,2017,46999,
RED DE COMUNICACIONES DIGITALES ,OTROS INGRESOS OPERATIVOS,2017,197899,
RED DE COMUNICACIONES DIGITALES ,TELEVISION DE PAGA,2017,205420,
RED INTERCABLE PERU ,TELEVISION DE PAGA,2017,1286552,
RED INTERCABLE PERU ,OTROS INGRESOS OPERATIVOS,2017,1327057,
REDES MULTIMEDIA PERU SAC,TELEVISION DE PAGA,2017,214589,
SAC PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,6106463,
SENNAL DIGITAL LATINA ,TELEVISION DE PAGA,2017,175237,
SILVIA ELIZABETH GANOZA SAM,TELEVISION DE PAGA,2017,65551,
SISTEMA DE FIBRA OPTICA Y TELECOMUNICACIONES ,TELEVISION DE PAGA,2017,73837,
SUPERCABLE TELEVISION ,TELEVISION DE PAGA,2017,11237009,
TE.SA.M. PERU  ,OTROS INGRESOS OPERATIVOS,2017,1410064,
TE.SA.M. PERU  ,SERVICIOS MOVILES,2017,10651138,
TELE STAR AMAZONAS S.R.L,TELEVISION DE PAGA,2017,105705,
TELECABLE IMPACTO TV ,TELEVISION DE PAGA,2017,86602,
TELECABLE SAN HILARION E.I.R.L,TELEVISION DE PAGA,2017,57642,
TELECABLE SAUCE ,TELEVISION DE PAGA,2017,5670,
TELECABLE TUMBES ,OTROS INGRESOS OPERATIVOS,2017,315,
TELECABLE TUMBES ,INTERNET FIJO,2017,8943,
TELECABLE TUMBES ,TELEVISION DE PAGA,2017,29014,
TELECOMUNICACIONES FUTURO GROUP ,TELEVISION DE PAGA,2017,2022232,
TELECOMUNICACIONES MARINO E.I.R.L,TELEVISION DE PAGA,2017,526405,
TELEFONICA DEL PERU,TELEFONIA DE LARGA DISTANCIA,2017,47426626,
TELEFONICA DEL PERU,TELEFONIA DE USO PUBLICO,2017,94450185,
TELEFONICA DEL PERU,OTROS INGRESOS OPERATIVOS,2017,146710000,
TELEFONICA DEL PERU,TELEFONIA FIJA DE ABONADOS,2017,549588401,
TELEFONICA DEL PERU,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,570407000,
TELEFONICA DEL PERU,INTERCONEXION,2017,680399000,
TELEFONICA DEL PERU,VENTA Y ALQUILER DE EQUIPOS,2017,987641000,
TELEFONICA DEL PERU,TELEVISION DE PAGA,2017,1151089115,
TELEFONICA DEL PERU,INTERNET FIJO,2017,1326926674,
TELEFONICA DEL PERU,SERVICIOS MOVILES,2017,2886245000,
TELEINCA ,OTROS INGRESOS OPERATIVOS,2017,2077,
TELEINCA ,TELEVISION DE PAGA,2017,94756,
TELEVISION MINERA ,TELEVISION DE PAGA,2017,193835,
TODO TV VILLA RICA S.R.L,TELEVISION DE PAGA,2017,482281,
TV BELLAVISTA ,TELEVISION DE PAGA,2017,57440,
TV CABLE CATACAOS ,OTROS INGRESOS OPERATIVOS,2017,3322,
TV CABLE CATACAOS ,VENTA Y ALQUILER DE EQUIPOS,2017,10543,
TV CABLE CATACAOS ,TELEVISION DE PAGA,2017,68911,
TV SAT KABEL ,TELEVISION DE PAGA,2017,256017,
TVS LORETO ,TELEVISION DE PAGA,2017,464775,
URDOY GARCIA GARCIA,TELEVISION DE PAGA,2017,30570,
VERIZON PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,2964398,
VIA SATELITAL ,INTERNET FIJO,2017,52352,
VIETTEL PERU ,OTROS INGRESOS OPERATIVOS,2017,80001,
VIETTEL PERU ,TELEFONIA FIJA DE ABONADOS,2017,300041,
VIETTEL PERU ,TELEFONIA DE LARGA DISTANCIA,2017,822069,
VIETTEL PERU ,INTERNET FIJO,2017,8637510,
VIETTEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,21750843,
VIETTEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2017,143032411,
VIETTEL PERU ,INTERCONEXION,2017,229403144,
VIETTEL PERU ,SERVICIOS MOVILES,2017,462604981,
VIP CHANNEL ,OTROS INGRESOS OPERATIVOS,2017,4018,
VIP CHANNEL ,TELEVISION DE PAGA,2017,2253193,
VIVIANA MARINA RODRIGUEZ VIENA,TELEVISION DE PAGA,2017,321707,
VOZ Y TELEVISION ,TELEVISION DE PAGA,2017,492605,
WIDMAR PINEDO NOLORBE,TELEVISION DE PAGA,2017,38835,
WINNER SYSTEMS ,TELEFONIA DE USO PUBLICO,2017,132010,
WINNER SYSTEMS ,INTERNET FIJO,2017,424979,
WINNER SYSTEMS ,TELEFONIA FIJA DE ABONADOS,2017,1251755,
WISP UNITEL ,INTERNET FIJO,2017,62147,
YACHAY TELECOMUNICACIONES ,TELEFONIA FIJA DE ABONADOS,2017,19724,
YACHAY TELECOMUNICACIONES ,VENTA Y ALQUILER DE EQUIPOS,2017,176210,
YACHAY TELECOMUNICACIONES ,OTROS INGRESOS OPERATIVOS,2017,648951,
YACHAY TELECOMUNICACIONES ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2017,2614092,
A & P SERVITEL ,TELEVISION DE PAGA,2018,61415,
AGUSTINA SERVICIOS GENERALES ,INTERNET FIJO,2018,93217,
AMAZONIA TV ,TELEVISION DE PAGA,2018,1261745,
AMERICA MOVIL PERU,TELEFONIA DE USO PUBLICO,2018,2757161,
AMERICA MOVIL PERU,TELEFONIA DE LARGA DISTANCIA,2018,6750328,
AMERICA MOVIL PERU,TELEFONIA FIJA DE ABONADOS,2018,155112266,
AMERICA MOVIL PERU,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,168747298,
AMERICA MOVIL PERU,TELEVISION DE PAGA,2018,182410819,
AMERICA MOVIL PERU,INTERCONEXION,2018,326187316,
AMERICA MOVIL PERU,INTERNET FIJO,2018,331387323,
AMERICA MOVIL PERU,OTROS INGRESOS OPERATIVOS,2018,737348894,
AMERICA MOVIL PERU,VENTA Y ALQUILER DE EQUIPOS,2018,1188746200,
AMERICA MOVIL PERU,SERVICIOS MOVILES,2018,2756776164,
AMERICATEL PERU ,TELEFONIA DE USO PUBLICO,2018,191,
AMERICATEL PERU ,VENTA Y ALQUILER DE EQUIPOS,2018,157311,
AMERICATEL PERU ,INTERCONEXION,2018,4579415,
AMERICATEL PERU ,TELEFONIA FIJA DE ABONADOS,2018,17056458,
AMERICATEL PERU ,TELEFONIA DE LARGA DISTANCIA,2018,17229791,
AMERICATEL PERU ,TRANSMISION DE DATOS Y ALQUILER DE CIRCUITOS,2018,18213021,
AMERICATEL PERU ,OTROS INGRESOS OPERATIVOS,2018,19070697,
AMERICATEL PERU ,INTERNET FIJO,2018,48379115,
AMITEL PERU TELECOMUNICACIONES ,TELEFONIA FIJA DE ABONADOS,2018,64,
AMITEL PERU TELECOMUNICACIONES ,TELEVISION DE PAGA,2018,106,
AMITEL PERU TELECOMUNICACIONES ,TELEFONIA DE USO PUBLICO,2018,578,
AMITEL PERU TELECOMUNICACIONES ,TELEFONIA DE LARGA DISTANCIA,2018,2256,
AMITEL PERU TELECOMUNICACIONES ,INTERNET FIJO,2018,72190,
ANDESAT PERU ,OTROS INGRESOS OPERATIVOS,2018,851298,
ANDRES CULQUI CULQUI,TELEVISION DE PAGA,2018,87862,
ANGEL ENRIQUE BALBIN HUAMAN,TELEVISION DE PAGA,2018,1001697,
ANURA PERU ,INTERCONEXION,2018,70178,
ANURA PERU ,TELEFONIA DE USO PUBLICO,2018,96839,
ANURA PERU ,TELEFONIA FIJA DE ABONADOS,2018,1003516,
